dt,Daily PL,WinningDays,LosingDays,Total BP,NetBetaDelta,DoDNetBeta,BetaIncreaseDays,BetaDecreaseDays,NetDelta,GrossDelta,SPX return,SPXUpDays,SPXDownDays,VIX return,VIXUpDays,VIXDownDays,VIX Last_PX,SPX Last_PX,FirmBeta,DoD FirmBeta,BAS TLT US Equity,BAS TLT DoD,BAS TLT Up Streak,BAS TLT Down Streak,BAS IEF US Equity,BAS IEF DoD,BAS IEF Up Streak,BAS IEF Down Streak,BAS SPX Index,BAS SPX DoD,BAS SPX Up Streak,BAS SPX Down Streak,VIX PC VOL RATIO,VIX PC VOL RATIO DoD,VIX PC VOL RATIO Up Streak,VIX PC VOL RATIO Down Streak,VIX PUT OI,VIX PUT VOL,VIX PUT VOL/OI,VIX CALL OI,VIX CALL VOL,VIX CALL VOL/OI,VIX LAST ON 5dMAVG m1,VIX LAST ON 10dMAVG m1,SPX LAST ON 5dMAVG m1,SPX LAST ON 10dMAVG m1,SPX OtO Returns,VIX OtO Returns,SPX OtC Returns,VIX OtC Returns,SPX INDX_ADV_NUM,SPX INDX_DECL_NUM,SPX MOV_AVG_30D,SPX MOV_AVG_200D,SPX MOV_AVG_5D,SPX MOV_AVG_20D,SPX NUM_MEMB_MACD_GT_BASE_LINE_0,SPX NUM_MEMB_SIGNAL_GT_BASE_LINE_0,SPX PCT_MEMB_MACD_GT_BASE_LINE_0,SPX PCT_MEMB_SIGNAL_GT_BASE_LINE_0,SPX NUM_MEMB_MACD_BUY_SIGNAL_LST_10D,SPX NUM_MEMB_MACD_SL_SIGNAL_LST_10D,SPX PCT_MEM_MACD_BUY_SIGNAL_LST_10D,SPX PCT_MEM_MACD_SL_SIGNAL_LST_10D,SPX NUM_MEMB_WITH_14D_RSI_GT_70,SPX NUM_MEMB_WITH_14D_RSI_LT_30,SPX NUM_MEMB_14D_RSI_BETWEEN_30_&_70,SPX PCT_MEMB_WITH_14D_RSI_GT_70,SPX PCT_MEMB_WITH_14D_RSI_LT_30,SPX PCT_MEMB_14D_RSI_BETWEEN_30_&_70,IVE PX_LAST,MTUM  PX_LAST,GLD PX_VOLUME,GLD MOVING_AVG_20D,GLD BAS,SPY RSI_9D,SPY RSI_14D,SPX H-L,VIX H-L,SPX Term Spread,NDX_Last,NDX OtO Returns,NDX OtC Returns,NDX OI PUTS,NDX VOLUME PUTS,NDX PUTS VOL ON OI,NDX OI CALLS,NDX VOLUME CALLS,NDX CALLS VOL ON OI,NDX H-L,UKX_Last,UKX OtO Returns,UKX OtC Returns,UKX OI PUTS,UKX VOLUME PUTS,UKX PUTS VOL ON OI,UKX OI CALLS,UKX VOLUME CALLS,UKX CALLS VOL ON OI,UKX H-L,HSI_Last,HSI OtO Returns,HSI OtC Returns,HSI OI PUTS,HSI VOLUME PUTS,HSI PUTS VOL ON OI,HSI OI CALLS,HSI VOLUME CALLS,HSI CALLS VOL ON OI,HSI H-L,MXWD_Last,MXWD OtO Returns,MXWD OtC Returns,MXWD H-L,NFP_T_Last,INJCJC Index LAST,INJCSP Index LAST,SX5E_Last,SX5E OtO Returns,SX5E OtC Returns,SX5E OI PUTS,SX5E VOLUME PUTS,SX5E PUTS VOL ON OI,SX5E OI CALLS,SX5E VOLUME CALLS,SX5E CALLS VOL ON OI,SX5E H-L,SPX OI PUTS,SPX VOLUME PUTS,SPX PUTS VOL ON OI,SPX OI CALLS,SPX VOLUME CALLS,SPX CALLS VOL ON OI,WeekDay,MonthDay,Quarter,SPX OPEN,SPX HIGH,SPX LOW,INDU_Last,INDU OtO Returns,INDU OtC Returns,INDU OPEN,INDU HIGH,INDU LOW
10/28/2020,-3527530,0,4,268500000,111484449.2,-10398860,0,1,109023812,246443650,-3.5300000000,0,3,20.7800000000,3,0,40.28,3271,1.02,0.0031474499,0.0001244245,0.9976981461,1,0,0.0000826685,0.0000000000,0,0, 0.0248601937 ,-0.1039215200,0,1,1.6732000000,0.1365303627,1,0,3683602,474306,0.1287614677,3186593,283466,0.0889558221,0.0218133749,0.0114697428,-0.0006097222,-0.0002678740,-0.0195393839,0.1184779475,-0.0213763433,0.1611415393,15, 490 ,3391,3130,3396,3432,266,337,53,67,2,184,0,36,5,67,433,1,13,86,109.93,143.01,11734083,178.664,0.0001135460,14.8922,30.2127,73.59,6.09,5.3784,11142.76,-0.0163282599,-0.0226060657,71340,7294,0.102242781,47449,5222,0.110055006,290,5582.8,-0.0255175869,-0.0255175869,1254159,27319,0.021782725,708005,15324,0.021643915,203.47,24708.8,-0.0195180019,-0.0026132721,1254159,18274,0.01457072,708005,17954,0.025358578,258.73,554.99,-0.0282866851,-0.0279363856,16.61,141720,758,7285,2963.54,-0.0318321205,-0.0311619361,22461137,1430299,0.063678833,14371655,678398,0.047203888,125.91,8807955,1004120,0.114001491,4899487,714318,0.145794447,4,28,4,3342.48,3342.48,3268.89,26519.95,-0.0229192234,-0.0214813295,27102.14,27102.14,26497.39
10/29/2020,1688829,1,0,264000000,119557564.7,8073116,1,0,115846653,247591403,1.1900000000,1,0,-6.6800000000,0,1,37.59,3310,1.03,0.0092543735,0.0000628318,-0.4950205774,0,1,0.0000830117,0.0041505832,1,0, 0.0252185005 ,0.0144128699,1,0,1.1280000000,-0.3258426966,0,1,3768276,356732,0.0946671634,3227666,316238,0.0979773000,0.0314166482,0.0168302731,-0.0032663509,-0.0017902170,0.0050104206,0.0518041237,0.0100513553,-0.0311855670,357, 147 ,3390,3130,3368,3428,232,311,46,62,4,174,1,34,5,35,465,1,7,92,110.45,143.78,8474453,178.499,0.0000570044,23.6048,30.6137,81.23,5.53,4.4638,11350.74,0.0045807462,0.0121639010,70515,4680,0.066368858,47123,4265,0.09050782,280.29,5581.75,-0.0001880777,-0.0001880777,1256087,45240,0.036016613,711605,12560,0.017650241,81.92,24586.6,0.0101230918,0.0122103696,1256087,15872,0.012636067,711605,15002,0.02108192,420.34,557.41,0.0053173273,0.0047225076,8.84,141720,758,7285,2960.03,-0.0037852567,-0.0004929951,22652101,880442,0.038868006,14607756,606111,0.04149241,64.63,8844547,621242,0.070240115,4868156,359319,0.073810083,5,29,4,3277.17,3341.05,3259.82,26659.11,0.0034473800,0.0067267148,26480.98,26891.89,26290.78
10/30/2020,-1783735,0,1,266500000,112162942.4,-7394622,0,1,108312295,268384179,-1.2100000000,0,1,1.1400000000,1,0,38.02,3270,1.04,0.0034091711,0.0001903614,2.0296963736,1,0,0.0001665556,1.0064123917,2,0, 0.0267006341 ,0.0587716816,2,0,1.0619000000,-0.0585992908,0,2,3889970,341538,0.0877996488,3372494,321627,0.0953677012,0.0139459241,0.0105044779,-0.0030620851,-0.0006006941,0.0007924484,-0.0548885077,-0.0071745421,-0.0683655967,219, 285 ,3388,3129,3329,3424,197,291,39,58,7,146,1,29,3,41,461,1,8,91,110.39,141.23,7304589,178.382,0.0001134945,25.0081,18.7092,70.99,4.59,4.6859,11052.95,-0.0100499747,-0.0188847564,71361,6386,0.089488656,49724,6005,0.120766632,333.74,5577.27,-0.0008026157,-0.0008026157,1262105,12845,0.010177442,720242,29512,0.040975117,59.32,24107.42,-0.0106403270,-0.0174633904,1262105,21957,0.017397126,720242,18527,0.025723299,570.59,551,-0.0122279198,-0.0120844838,10.51,141720,751,7285,2958.21,0.0064705723,0.0026878805,22802623,667003,0.029251152,14809474,822278,0.055523782,43.89,8968571,855928,0.095436386,4942806,715076,0.144670052,6,30,4,3293.59,3304.93,3233.94,26501.6,0.0044787291,-0.0026595394,26572.27,26639.18,26143.77
11/2/2020,1204556,1,0,264000000,113612842.2,1449900,1,0,109629377,244730211,1.2300000000,1,0,-2.3400000000,0,1,37.13,3310,1.04,0.0007574752,0.0000630696,-0.6686848938,0,1,0.0000832120,-0.5003952569,0,1, 0.0240455155 ,-0.0994402849,0,1,1.7769000000,0.6733214050,1,0,4062975,370272,0.0911332213,3400592,208385,0.0612790361,0.0285167741,0.0183660995,-0.0047210201,-0.0013914452,0.0121503550,-0.0552242676,0.0042594503,-0.0373347161,445, 58 ,3389,3129,3310,3419,201,277,40,55,23,123,5,24,8,14,482,2,3,95,112.56,142.35,6498368,178.307,0.0000562098,30.1745,26.6791,50.4,2.65,4.1071,11084.76,0.0003012783,-0.0060721920,68066,5650,0.083007669,47147,4930,0.104566568,265.41,5654.97,0.0139315472,0.0139315472,1268063,15619,0.012317211,723145,21179,0.029287349,110.57,24460.01,0.0170847746,0.0076284777,1268063,13454,0.010609883,723145,10087,0.013948793,253.36,557.84,0.0128875336,0.0125608074,9.17,141720,751,7285,3019.54,0.0207181995,0.0168958399,22897775,519049,0.022668098,14926655,522950,0.035034641,75.93,8602396,642762,0.07471895,4687895,439962,0.093850652,2,2,4,3296.2,3330.14,3279.74,26925.05,0.0167624033,0.0087582911,26691.28,27043.48,26691.28
11/3/2020,2959819,2,0,267000000,114968349.1,1355507,2,0,111049119,257604759,1.7800000000,2,0,-4.2600000000,0,2,35.55,3369,1.04,-0.0010064149,0.0000634136,0.0054535654,1,0,0.0000833854,0.0020846362,1,0, 0.0276605357 ,0.1503407260,1,0,1.6925000000,-0.0474984524,0,1,4301965,519802,0.1208289700,3426358,307113,0.0896324902,0.0181250517,0.0199951217,-0.0017327134,-0.0008717254,0.0210445860,0.0096048299,0.0098643687,-0.0244237102,451, 52 ,3391,3130,3306,3420,223,267,44,53,40,93,8,18,13,4,487,3,1,96,114.52,144.92,7577196,178.388,0.0000558925,41.2806,37.1657,53.24,2.25,3.3708,11279.91,0.0423025070,0.0111215292,67527,3136,0.046440683,46837,2837,0.06057177,240.53,5786.77,0.0233069318,0.0233069318,1274604,17791,0.013958061,727842,13106,0.018006655,132.64,24939.73,0.0040681162,0.0101326229,1274604,17948,0.014081236,727842,19268,0.026472778,359.02,568.09,0.0179205046,0.0180459482,11.98,141720,751,7285,3098.72,0.0174536192,0.0223795651,22983083,825188,0.035904147,15054753,625599,0.041554916,70.15,8544205,523393,0.061257074,4696197,367406,0.078234793,3,3,4,3336.25,3389.49,3336.25,27480.03,0.0137862218,0.0125776152,27138.69,27640.21,27138.69
11/4/2020,505541,3,0,269500000,115491507.8,523159,3,0,112119992,261353414,2.2000000000,3,0,-16.8200000000,0,3,29.57,3443,1.03,-0.0050441372,0.0000620906,-0.0208624383,0,1,0.0000826959,-0.0082695886,0,1, 0.0289250822 ,0.0457166291,2,0,1.6557000000,-0.0217429838,0,2,4342199,635991,0.1464674926,3337299,384117,0.1150981677,0.0169961809,0.0194047779,-0.0002894249,-0.0004495735,0.0232734275,-0.2508833922,0.0108558445,-0.1962489807,236, 268 ,3398,3130,3341,3421,239,260,47,51,46,84,9,17,19,4,481,4,1,95,114.89,151.43,11117259,178.468,0.0000559268,48.7855,46.2949,81.08,8.82,1.5863,11777.02,0.0338852883,0.0128365223,69366,4821,0.069500908,48318,5425,0.112276998,281.55,5883.26,0.0166742414,0.0166742414,1277504,15958,0.012491546,729748,6776,0.009285397,174.46,24886.14,0.0286772892,0.0038781767,1277504,19547,0.015300931,729748,16723,0.02291613,360.49,578.92,0.0194535404,0.0191894652,17.01,141720,751,7285,3161.07,0.0272359661,0.0250600722,23033205,616358,0.026759541,15092905,564314,0.037389356,121.37,8846510,802193,0.090679036,4726516,516046,0.109181054,4,4,4,3406.46,3486.25,3405.17,27847.66,0.0207372342,0.0121699585,27512.83,28301.5,27512.83
11/5/2020,4577692,4,0,269500000,116013560,522052,4,0,108885568,292047776,1.9500000000,4,0,-6.7300000000,0,4,27.58,3510,1.07,0.0343593382,0.0001239311,0.9959722394,1,0,0.0000827027,0.0000827027,1,0, 0.0240088193 ,-0.1699653892,0,1,0.9469000000,-0.4280968775,0,3,4404580,211699,0.0480633795,3405577,223569,0.0656479064,0.0159362889,0.0236764686,0.0047678644,0.0007507567,0.0064835587,0.0112481858,0.0070888821,0.0007256894,417, 86 ,3406,3131,3381,3424,262,253,52,50,62,52,12,10,28,2,474,6,0,94,116.57,154.22,16102775,178.722,0.0002186270,54.4978,52.4612,43.31,2.1,1.0992,12078.07,0.0018732682,0.0046831706,71203,5571,0.078241085,49114,4646,0.094596245,139.97,5906.18,0.0038957993,0.0038957993,1283273,20927,0.01630752,737724,23530,0.031895397,51.18,25695.92,0.0097984739,0.0076471781,1283273,22472,0.017511473,737724,23565,0.03194284,352.48,591.38,0.0215517986,0.0212582244,14.06,141720,751,7285,3215.56,0.0134447468,0.0150831181,23101072,701048,0.03034699,15137447,610888,0.040356079,54.73,8931222,761298,0.085240071,4732685,400559,0.084636734,5,5,4,3485.74,3529.05,3485.74,28390.18,0.0112436648,0.0109249709,28083.37,28495.05,28083.37
11/6/2020,-5422630,0,1,267000000,71905063.57,-44108496,0,1,66428120,334458486,-0.0300000000,0,1,-9.8600000000,0,5,24.86,3509,1.08,0.0159423868,0.0000627176,-0.4939320769,0,1,0.0000829841,0.0034023485,2,0, 0.0284037372 ,0.1830543110,1,0,2.0555000000,1.1707677685,1,0,4479689,442730,0.0988305215,3454709,215386,0.0623456274,0.0096899893,0.0118179567,0.0068492930,0.0018936039,0.0212921211,-0.1101542878,0.0003135386,-0.1080014352,220, 283 ,3413,3132,3429,3426,283,260,56,52,63,43,13,9,41,1,461,8,0,91,116.15,154.19,10378266,178.8275,0.0001637421,62.4451,57.4456,37.24,4.88,0.515,12091.35,0.0124889055,0.0039072457,73453,4930,0.067117749,49684,4414,0.088841478,221.41,5910.02,0.0006501664,0.0006501664,1292102,23153,0.017918864,745974,14411,0.019318368,91.74,25712.97,0.0158049581,-0.0014683050,1292102,17915,0.013865004,745974,14710,0.019719186,258.99,592.76,0.0023497591,0.0020454738,4.42,141720,711,6370,3204.05,0.0021897787,-0.0019686204,23084344,702184,0.030418192,15242393,512937,0.033651999,55.52,9249807,824982,0.089189104,4771327,405832,0.085056421,6,6,4,3508.34,3521.58,3484.34,28323.4,0.0376338993,-0.0026666310,28399.13,28431.96,28189.5
11/9/2020,-1449241,0,2,262000000,88070797.15,16165734,1,0,79437740,288451630,1.1700000000,1,0,3.5800000000,1,0,25.75,3551,1.11,0.0242300988,0.0000640553,0.0213304295,1,0,0.0000836016,0.0074405384,3,0, 0.0319295117 ,0.1241306530,2,0,1.1841000000,-0.4239357820,0,1,4544110,526226,0.1158039748,3518355,444405,0.1263104491,-0.0053392535,0.0115887603,0.0077272346,0.0015031072,-0.0111023042,0.0225806452,-0.0090816737,0.0383064516,368, 137 ,3420,3134,3477,3426,330,270,65,53,78,26,15,5,84,2,418,17,0,83,120.97,149.72,29800706,178.5535,0.0001142465,67.5699,59.678,98.51,3.41,0.5199,11830.39,-0.0402018580,-0.0298752492,72652,7760,0.106810549,49086,4887,0.099559956,450.42,6186.29,0.0467460347,0.0467460347,1304998,44599,0.034175531,754376,21458,0.028444701,348.29,26016.17,0.0120908625,-0.0054133055,1304998,18510,0.01418393,754376,18710,0.024801956,221.82,600.49,0.0123621277,0.0127331602,16.93,141720,711,6370,3407.91,0.0584602474,0.0592124075,23187639,832107,0.035885801,15228811,1159816,0.076159327,224.72,9116379,949771,0.104182922,4789241,622355,0.129948566,2,9,4,3583.04,3645.99,3547.48,29157.97,-0.0072529770,-0.0105175462,29467.9,29933.83,29130.66
11/10/2020,92844,1,0,267000000,101913630.9,13842834,2,0,96037079,294956693,-0.1400000000,0,1,-3.6900000000,0,1,24.8,3546,1.06,-0.0428317483,0.0000644185,0.0056688247,2,0,0.0001676446,1.0052808047,4,0, 0.0301036635 ,-0.0571837174,0,1,0.9618000000,-0.1877375222,0,2,4593329,279136,0.0607698687,3620831,290227,0.0801548042,-0.0087151708,0.0047049405,0.0103167234,0.0042920050,0.0056332304,-0.0138012618,0.0006406530,-0.0220820189,324, 178 ,3427,3135,3512,3428,371,297,73,59,61,20,12,4,86,2,416,17,0,82,122.55,147.86,11728459,178.4505,0.0002276478,88.6069,59.8126,45.31,2.42,0.1314,11624.29,0.0025930286,-0.0068495257,74469,6314,0.084786958,48982,3087,0.063023151,249.49,6296.85,0.0178717778,0.0178717778,1305659,18353,0.014056503,757096,20522,0.027106206,126.53,26301.48,-0.0093389600,-0.0065180834,1305659,20520,0.015716202,757096,19721,0.026048216,432.17,600.74,0.0006330485,0.0007829810,5.49,141720,711,6370,3442.62,0.0114755879,0.0109029831,23531095,1206493,0.051272285,15208396,883017,0.058061153,63.68,9124908,619237,0.067862273,4807192,274020,0.057002092,3,10,4,3543.26,3557.22,3511.91,29420.92,0.0092356064,0.0057000421,29254.17,29478.86,29126.99
11/11/2020,794143,2,0,262000000,90707291.75,-11206339,0,1,92298827,291374739,0.7700000000,1,0,-5.4400000000,0,2,23.45,3573,0.98,-0.0739110841,0.0001926349,1.9903682538,3,0,0.0000837065,-0.5006905788,0,1, 0.0303843315 ,0.0093233845,1,0,1.2506000000,0.3002703265,1,0,4584158,311383,0.0679258874,3688527,248981,0.0675014715,-0.0080276258,0.0044842775,0.0083374062,0.0040239907,-0.0001543548,-0.0247900840,0.0026492891,-0.0623750500,240, 262 ,3434,3137,3538,3432,377,323,75,64,64,24,13,5,58,1,445,11,0,88,122.17,150.87,9008471,178.282,0.0001143641,88.3808,60.3289,24.16,2.55,-0.4035,11892.93,0.0161349012,0.0134744406,75952,4785,0.063000316,50133,4147,0.082719965,189.81,6382.1,0.0135385153,0.0135385153,1312180,38699,0.029492143,797338,92610,0.116148986,104.07,26226.98,0.0069600561,0.0000068632,1312180,18434,0.014048378,797338,15861,0.019892442,263.93,605.09,0.0078415050,0.0073919920,5.33,141720,711,6370,3467.3,0.0025518425,0.0065987917,23706881,805871,0.033993126,15268736,805381,0.052747064,40.56,9339405,628158,0.067258889,4886288,329980,0.067531836,4,11,4,3563.22,3581.16,3557,29397.63,-0.0099050445,-0.0042920505,29524.35,29593.11,29281.22
11/12/2020,126508,3,0,267000000,91043219.9,335928,1,0,92625464,302909978,-1.0000000000,0,1,8.1000000000,1,0,25.35,3537,0.98,0.0001639429,0.0001262786,-0.3444668940,0,1,0.0000832466,-0.0054942768,0,2, 0.0224077948 ,-0.2625213826,0,1,1.5405000000,0.2318087318,2,0,4488961,285724,0.0636503636,3735992,185480,0.0496467873,-0.0133101675,0.0013130607,0.0071210807,0.0059444725,-0.0028349524,0.0225502255,-0.0072024633,0.0393603936,62, 443 ,3439,3138,3543,3435,388,350,77,69,56,31,11,6,24,1,479,5,0,95,120.61,150.46,7182263,178.134,0.0000568263,88.33,56.1233,50.44,3.74,0.018,11827.14,-0.0011346721,-0.0081355904,75696,3587,0.047386916,50207,3743,0.074551357,190.8,6338.94,-0.0067626643,-0.0067626643,1325928,28916,0.021808122,818574,37667,0.046015388,86.31,26169.38,-0.0111604455,-0.0090861794,1325928,11926,0.008994455,818574,7774,0.009497003,389.79,601.32,-0.0070536540,-0.0066737148,6.82,141720,711,6370,3428.2,-0.0086090069,-0.0072856580,23808726,766535,0.032195549,15399801,595575,0.038674201,35.75,9350380,577347,0.061745833,4898864,301691,0.061583869,5,12,4,3562.67,3569.02,3518.58,29080.17,-0.0009581994,-0.0051909027,29231.91,29311.83,28902.13
11/13/2020,1219476,4,0,264500000,103068650.1,12025430,2,0,105124010,280138662,1.3600000000,1,0,-8.8800000000,0,1,23.1,3585,0.98,-0.0025125115,0.0001264622,0.0014543155,1,0,0.0001666806,1.0022501875,1,0, 0.0314722015 ,0.4045202479,1,0,1.0452000000,-0.3215189873,0,1,4497007,193394,0.0430050476,3796803,185031,0.0487333686,0.0083017498,0.0089958695,0.0041049880,0.0054771405,0.0133959359,-0.0513231756,0.0091708256,-0.0737770650,475, 29 ,3447,3140,3558,3440,405,366,80,72,50,34,10,7,43,0,461,9,0,91,122.96,151.16,6470910,178.077,0.0000564414,88.7285,65.8104,41.09,2.29,-0.4477,11937.84,0.0012375510,0.0022853554,77803,5637,0.072452219,50968,3961,0.077715429,148.14,6316.39,-0.0035573771,-0.0035573771,1343729,44103,0.03282135,823654,17556,0.021314775,58.57,26156.86,0.0094763083,0.0016182519,1343729,10822,0.008053707,823654,9866,0.011978331,247.68,605.92,0.0088173152,0.0080354024,6.85,141720,748,6071,3432.07,0.0070772835,0.0024652197,23944287,635087,0.026523529,15539057,696606,0.044829361,41.41,9601415,694011,0.072282158,4940919,455615,0.092212603,6,13,4,3552.57,3593.66,3552.57,29479.81,0.0160410082,0.0094477108,29203.9,29559.25,29203.9
11/16/2020,-859092,0,1,267000000,121100677.2,18032027,3,0,123050465,303228081,1.1600000000,2,0,-2.8100000000,0,2,22.45,3627,0.98,0.0037802422,0.0000633774,-0.4988433628,0,1,0.0000834063,-0.4996038200,0,1, 0.0232097461 ,-0.2625318535,0,1,1.5701000000,0.5022005358,1,0,4530479,327785,0.0723510693,3873509,208762,0.0538948018,0.0029640626,-0.0011875955,0.0051050397,0.0064161372,0.0028193191,-0.0346576500,0.0074302253,-0.0511411665,425, 79 ,3454,3142,3573,3450,416,377,82,75,45,34,9,7,94,0,410,19,0,81,125.03,151.4,8358474,178.015,0.0001129242,88.2862,69.4894,28.35,1.65,-0.7185,12013.38,0.0087972187,0.0073809093,76742,4892,0.063746058,50322,4309,0.085628552,143.65,6421.29,0.0166075876,0.0166075876,1347129,32192,0.023896746,829191,22223,0.026800822,147.12,26381.67,0.0058045518,0.0007434924,1347129,10787,0.008007399,829191,7824,0.009435703,202.86,613.61,0.0122198585,0.0119065288,7.5,141720,748,6071,3466.21,0.0039676785,0.0053221419,24065911,666349,0.027688501,15583735,583621,0.03745065,57.05,9467112,665892,0.070337395,4905227,440028,0.08970594,2,16,4,3600.16,3628.51,3600.16,29950.44,0.0043067016,0.0093716846,29672.36,29964.29,29672.36
11/17/2020,-1026840,0,2,282000000,96690015.22,-24410662,0,1,95070563,324299297,-0.4800000000,0,1,1.1600000000,1,0,22.71,3610,1.02,0.0334090260,0.0000629663,-0.0064855335,0,2,0.0000832051,-0.0024129467,0,2, 0.0254195415 ,0.0952098028,1,0,1.2511000000,-0.2031717725,0,1,4670436,600334,0.1285391771,4118266,479848,0.1165170001,0.0082952506,-0.0002099601,0.0017479813,0.0060323523,0.0004930325,0.0008756567,-0.0002160479,-0.0056917688,181, 323 ,3463,3143,3586,3458,421,394,83,78,32,35,6,7,71,0,433,14,0,86,124.38,151.45,8229142,177.8775,0.0000566620,79.3471,82.1226,34.43,1.75,-0.6295,11977.49,-0.0055618037,-0.0043872665,77961,4595,0.058939726,50448,2058,0.040794481,82.93,6365.33,-0.0087147598,-0.0087147598,1353196,25039,0.018503602,839364,32445,0.038654267,115.54,26415.09,-0.0030492071,-0.0037714373,1353196,13174,0.009735471,839364,8513,0.010142203,190.66,612.86,-0.0015803193,-0.0015314435,4.35,141720,748,6071,3468.48,0.0007019997,0.0020048880,24161015,648273,0.026831364,15697638,636265,0.040532531,29.2,9482540,493742,0.052068539,4945948,310820,0.062843362,3,17,4,3610.31,3623.11,3588.68,29783.35,0.0025251551,-0.0005637556,29800.15,29872.42,29520.29
11/18/2020,-416005,0,3,282000000,80486547.05,-16203468,0,2,83125093,317706239,-1.1600000000,0,2,4.9800000000,2,0,23.84,3568,0.97,-0.0479591376,0.0000627845,-0.0028880866,0,3,0.0000832258,0.0002496775,1,0, 0.0236933681 ,-0.0679073370,0,1,0.4877000000,-0.6101830389,0,2,3379552,146142,0.0432430097,2909133,299679,0.1030131658,0.0147987643,0.0033855693,0.0012404314,0.0047889188,-0.0145843542,0.0332458443,-0.0122643677,0.0428696413,105, 395 ,3468,3144,3585,3465,421,401,83,79,27,55,5,11,31,0,473,6,0,94,122.81,150.73,7384661,177.622,0.0000569817,61.2939,74.4061,51.76,2.26,-0.3477,11894.71,-0.0083789170,-0.0057383544,80133,6526,0.081439607,52253,5260,0.100664077,134.61,6385.24,0.0031278818,0.0031278818,1369410,29119,0.021263902,854062,27275,0.031935621,69.17,26544.29,0.0009975698,0.0041631611,1369410,18152,0.013255344,854062,11753,0.013761296,273.15,610.11,-0.0051400878,-0.0044384250,5.27,141720,748,6071,3482.17,0.0007794525,0.0052540871,24320988,644222,0.026488315,15763786,455242,0.028878976,37.42,9750258,770205,0.078993294,5059782,439688,0.086898606,4,18,4,3612.09,3619.09,3567.33,29438.42,-0.0168861337,-0.0146267498,29875.4,29930.85,29432.84
11/19/2020,3796916,1,0,284500000,113046779.6,32560233,1,0,115175958,293695684,0.3900000000,1,0,-3.0600000000,0,1,23.11,3582,0.98,0.0136901113,0.0000624707,-0.0049976573,0,4,0.0000831359,-0.0010807665,0,1, 0.0239198103 ,0.0095571977,1,0,0.6993000000,0.4338732828,1,0,3447660,189620,0.0549996229,3078967,271144,0.0880633018,0.0144262199,0.0005580262,0.0003844019,0.0037527413,0.0055908142,-0.0080440305,0.0063100345,-0.0215918713,310, 188 ,3472,3145,3594,3471,421,406,83,80,24,64,5,13,42,0,462,8,0,91,122.99,151.95,6965056,177.4385,0.0000570890,63.5298,80.0732,41.38,1.96,-0.5869,11985.43,0.0095152034,0.0103101039,82740,7676,0.09277254,51311,5960,0.116154431,157.62,6334.35,-0.0079699432,-0.0079699432,1386329,32326,0.023317697,870273,28642,0.032911512,70.98,26356.97,-0.0020309434,-0.0039167653,1386329,15588,0.011244084,870273,8447,0.00970615,148.97,610.27,0.0015417924,0.0009677208,5.21,141720,748,6071,3451.97,-0.0053971102,-0.0042403805,24506511,706569,0.028831889,15825832,448172,0.028319017,26.45,9793830,566061,0.057797716,5075508,386217,0.076094255,5,19,4,3559.41,3585.22,3543.84,29483.23,0.0022692514,0.0038238503,29370.92,29524.9,29228.38
11/20/2020,502910,2,0,282000000,99874353.43,-13172426,0,1,104420671,292308065,-0.6800000000,0,1,2.5500000000,1,0,23.7,3558,0.96,-0.0255240184,0.0001857643,1.9736214743,1,0,0.0000829910,-0.0017428109,0,2, 0.0234673188 ,-0.0189170193,0,1,1.1274000000,0.6121836122,2,0,3509522,193951,0.0552642212,3126584,172028,0.0550210709,0.0045635248,0.0064326373,0.0004738905,0.0022894393,-0.0034894994,0.0098164746,-0.0060821778,0.0115236876,161, 341 ,3475,3147,3589,3476,419,405,83,80,24,79,5,16,31,0,474,6,0,94,122.44,151.22,6380936,177.291,0.0000569071,51.4689,74.7684,24.38,1.6,-0.5152,11906.44,-0.0013451904,-0.0058082832,68111,3844,0.056437286,44570,4030,0.090419565,113.85,6351.45,0.0026995666,0.0026995666,1292033,18561,0.014365732,818952,14733,0.017990065,62.1,26451.54,0.0095778106,0.0016916053,1292033,12445,0.009632107,818952,10169,0.012417089,250.97,609.52,-0.0018342013,-0.0018014477,2.12,141720,787,5520,3467.6,0.0094635669,0.0056961218,23075434,746910,0.032368189,15001973,398562,0.026567306,41.48,8912121,698598,0.078387401,4614984,369891,0.080150007,6,20,4,3579.31,3581.23,3556.85,29263.48,-0.0035583780,-0.0059138713,29437.57,29469.89,29231.2
