Date,Open,High,Low,Close,Volume 
2022-11-01,20492.561,20684.6,20336.33,20480.27,48670
2022-11-02,20480.27,20801.561,20061.18,20150.33,91094
2022-11-03,20150.33,20385.92,20040.32,20207.99,54134
2022-11-04,20207.99,21295.369,20182.9,21150.6,97929
2022-11-05,21150.6,21471.49,21085.76,21301.57,33103
2022-11-06,21301.57,21363.27,20893.65,20910.59,27700
2022-11-07,20910.59,21066.631,20395.49,20593.73,72622
2022-11-08,20593.73,20672.25,17452.869,18544.699,208299
2022-11-09,18544.699,18581.641,15546.97,15820.02,245518
2022-11-10,15820.02,18113.279,15674.81,17559.67,167486
2022-11-11,17559.67,17644.1,16383.43,17007.721,103948
2022-11-12,17007.721,17067.529,16603.779,16773.9,34631
2022-11-13,16773.9,16921.721,16235.01,16307.47,35382
2022-11-14,16307.47,17157.811,15797.71,16592.039,84268
2022-11-15,16592.039,17091.76,16509.15,16879.141,76080
2022-11-16,16879.141,16988.631,16373.11,16648.051,64606
2022-11-17,16648.051,16731.41,16405.811,16680.211,39166
2022-11-18,16680.211,16975.141,16531.77,16677.949,45048
2022-11-19,16677.949,16798.75,16539.01,16683.721,17003
2022-11-20,16683.721,16730,16169.2,16253.6,28587
2022-11-21,16253.6,16272.47,15480.69,15760.19,80853
2022-11-22,15760.19,16277.08,15600.3,16198.25,74140
2022-11-23,16198.25,16676.49,16144.79,16590.98,66057
2022-11-24,16590.98,16787.9,16453.52,16588.461,37641
2022-11-25,16588.461,16605.859,16336.71,16508.33,34733
2022-11-26,16508.33,16687.211,16382.61,16451.529,20929
2022-11-27,16451.529,16587.18,16401.91,16420.869,18193
2022-11-28,16420.869,16477.82,16000.76,16207.01,53565
2022-11-29,16207.01,16528.391,16096.7,16431.789,50846
2022-11-30,16431.789,17216.6,16424.76,17162.35,86349
2022-12-01,17162.35,17255.221,16865.92,16978.641,57361
2022-12-02,16978.641,17102.08,16827.01,17094.49,45492
2022-12-03,17094.49,17152.49,16868.66,16888.311,24699
2022-12-04,16888.311,17194.4,16884.91,17111.76,29823
2022-12-05,17111.76,17409.449,16879.119,16966.84,62808
2022-12-06,16966.84,17101.02,16917.859,17086.52,47766
2022-12-07,17086.52,17126.91,16713.279,16837.85,42127
2022-12-08,16837.85,17286.641,16757.859,17226.02,48682
2022-12-09,17226.02,17319.381,17077.4,17126.85,41460
2022-12-10,17126.85,17221.25,17102.711,17129.189,17288
2022-12-11,17129.189,17259.641,17080.42,17094.83,22135
2022-12-12,17094.83,17239.131,16881.75,17208.66,43450
2022-12-13,17208.66,17945.07,17096.23,17775.32,80026
2022-12-14,17775.32,18344.32,17684.33,17801.369,84917
2022-12-15,17801.369,17853.721,17296.891,17359.211,68490
2022-12-16,17359.211,17520.631,16611.58,16658.439,88776
2022-12-17,16658.439,16794.061,16593.68,16780.551,40996
2022-12-18,16780.551,16830.84,16673.02,16742.74,25188
2022-12-19,16742.74,16813.471,16350.32,16442.789,63181
2022-12-20,16442.789,17028.68,16404.939,16901.119,78296
2022-12-21,16901.119,16922.92,16737.801,16821.131,42277
2022-12-22,16821.131,16860.779,16571.311,16816.01,48646
2022-12-23,16816.01,16907.779,16763.01,16780.971,46894
2022-12-24,16780.971,16857.811,16779.49,16837.16,17417
2022-12-25,16837.16,16850.93,16736.369,16829.1,17605
2022-12-26,16829.1,16926.73,16796.91,16916.07,20635
2022-12-27,16916.07,16960.301,16606.039,16700.539,42994
2022-12-28,16700.539,16767.99,16471.35,16540.471,54253
2022-12-29,16540.471,16650.109,16487.131,16631.24,41148
2022-12-30,16631.24,16637.25,16364.76,16599.471,53276
2022-12-31,16599.471,16625.461,16487.051,16531.311,27594
2023-01-01,16531.311,16619.82,16502.85,16613.869,20256
2023-01-02,16613.869,16768.07,16544.15,16670.08,30159
2023-01-03,16670.08,16766.699,16605.01,16670.16,37684
2023-01-04,16670.16,16972.619,16651.02,16846.82,58841
2023-01-05,16846.82,16869.84,16764.641,16825.869,31174
2023-01-06,16825.869,17013.77,16687.42,16946.16,52488
2023-01-07,16946.16,16972.619,16905.391,16942.73,11628
2023-01-08,16942.73,17132.211,16913.279,17115.811,21159
2023-01-09,17115.811,17387.59,17103.199,17179.029,73779
2023-01-10,17179.029,17484.359,17148.57,17442.439,57628
2023-01-11,17442.439,17986.449,17324.711,17938,63571
2023-01-12,17938,19092.311,17906.4,18849,122644
2023-01-13,18849,19992.23,18717.449,19932.051,94611
2023-01-14,19932.051,21255.15,19895.77,20954.52,107073
2023-01-15,20954.52,21047.91,20575.439,20878.939,44461
2023-01-16,20878.939,21438.83,20635.891,21188.92,66430
2023-01-17,21188.92,21555.18,20866.41,21136.119,55706
2023-01-18,21136.119,21624.6,20411.68,20678.471,82422
2023-01-19,20678.471,21180.98,20670.439,21082.279,54649
2023-01-20,21082.279,22724.891,20884.26,22676.199,82923
2023-01-21,22676.199,23327.141,22465.82,22789.92,96424
2023-01-22,22789.92,23072.221,22343.131,22714.99,62351
2023-01-23,22714.99,23154.59,22585.74,22917.471,70990
2023-01-24,22917.471,23159.619,22485,22637.801,78065
2023-01-25,22637.801,23801.039,22354.6,23066.279,88106
2023-01-26,23066.279,23268.02,22870.4,23009.15,64065
2023-01-27,23009.15,23485.529,22594.061,23077.75,65135
2023-01-28,23077.75,23181.57,22895.699,23031.02,20229
2023-01-29,23031.02,23948.42,22981.039,23747.26,57693
2023-01-30,23747.26,23796.619,22577.01,22833.34,73408
2023-01-31,22833.34,23271.141,22725.41,23129.699,49746
2023-02-01,23129.699,23799.9,22792.33,23730.52,50174
2023-02-02,23730.52,24229.18,23423.039,23470.801,57852
2023-02-03,23470.801,23709.93,23230.74,23437.211,40956
2023-02-04,23437.211,23582.26,23268.801,23332.1,14312
2023-02-05,23332.1,23429.68,22796.98,22940.789,27262
2023-02-06,22940.789,23147.93,22655.5,22761.439,40112
2023-02-07,22761.439,23343.289,22752.6,23252.779,37031
2023-02-08,23252.779,23407.789,22688.449,22961.131,32423
2023-02-09,22961.131,23000.67,21741.16,21807.551,72685
2023-02-10,21807.551,21940,21495.4,21634.859,52389
2023-02-11,21634.859,21897.189,21611.539,21862.189,17100
2023-02-12,21862.189,22081.41,21659.689,21790.141,27490
2023-02-13,21790.141,21895.369,21407.311,21787.77,58725
2023-02-14,21787.77,22308.02,21587.949,22208.561,51049
2023-02-15,22208.561,24338.52,22059.91,24332.211,70450
2023-02-16,24332.211,25233.221,23522.57,23533.221,89399
2023-02-17,23533.221,25012.32,23368.98,24578.279,75698
2023-02-18,24578.279,24854.76,24454.5,24638.27,22334
2023-02-19,24638.27,25175.279,24253.131,24287.529,43529
2023-02-20,24287.529,25098.801,23873.189,24838.09,54396
2023-02-21,24838.09,25216.35,24168.6,24450.5,68937
2023-02-22,24450.5,24471.789,23597.76,24186.92,71228
2023-02-23,24186.92,24595.08,23629.289,23941.1,67725
2023-02-24,23941.1,24125.33,22830.91,23189.779,68652
2023-02-25,23189.779,23217.24,22809.891,23167.449,24711
2023-02-26,23167.449,23673.779,23068.211,23557.391,27038
2023-02-27,23557.391,23876.65,23144.279,23490.07,43434
2023-02-28,23490.07,23596.23,23039.391,23134.199,34848
2023-03-01,23134.199,23962.77,23037.24,23641.199,45286
2023-03-02,23641.199,23788.721,23212.33,23467.221,34699
2023-03-03,23467.221,23476.961,22147.42,22361.449,59219
2023-03-04,22361.449,22410.721,22179.49,22351.08,11820
2023-03-05,22351.08,22632.51,22240.41,22433.65,20845
2023-03-06,22433.65,22596.131,22304.689,22410.34,27062
2023-03-07,22410.34,22540.33,21965.949,22200.869,38868
2023-03-08,22200.869,22261.891,21643.551,21707.57,41189
2023-03-09,21707.57,21820.939,20120.77,20369.381,75190
2023-03-10,20369.381,20370.961,19597.369,20207.711,105301
2023-03-11,20207.711,20847.539,19898.92,20610.5,69272
2023-03-12,20610.5,22215,20448.6,22180.75,63908
2023-03-13,22180.75,24575.289,21897.789,24205.82,94186
2023-03-14,24205.82,26507.17,24084.6,24758.711,109089
2023-03-15,24758.711,25249.881,23950.43,24369.16,74030
2023-03-16,24369.16,25210.609,24221.039,25051.311,55375
2023-03-17,25051.311,27784.359,24945.471,27440.551,96356
2023-03-18,27440.551,27746.59,26658.449,26973.381,48417
2023-03-19,26973.381,28448.08,26902,28037.32,48141
2023-03-20,28037.32,28534.789,27229.43,27807.289,65776
2023-03-21,27807.289,28498.09,27411.609,28185.99,47709
2023-03-22,28185.99,28877.16,26681.65,27317.369,85640
2023-03-23,27317.369,28810.23,27188.529,28345.689,69232
2023-03-24,28345.689,28417,27047.961,27491.73,56653
2023-03-25,27491.73,27810.74,27188.561,27493.43,26897
2023-03-26,27493.43,28212.641,27447.43,27996.811,29291
2023-03-27,27996.811,28044.15,26565.75,27145.09,48705
2023-03-28,27145.09,27501.439,26660.189,27274.9,38686
2023-03-29,27274.9,28640.99,27261.75,28355.869,52216
2023-03-30,28355.869,29172.9,27731.641,28037.461,63033
2023-03-31,28037.461,28650.471,27541.23,28477.289,49104
2023-04-01,28477.289,28810.949,28265.42,28465.301,19774
2023-04-02,28465.301,28538.359,27880.949,28186.76,21016
2023-04-03,28186.76,28494.641,27290.26,27810.08,52416
2023-04-04,27810.08,28437.75,27674.33,28178.131,33855
2023-04-05,28178.131,28781.48,27841.221,28181.029,38734
2023-04-06,28181.029,28190.92,27726.09,28045.061,25919
2023-04-07,28045.061,28110.711,27791,27910.619,14615
2023-04-08,27910.619,28160.84,27868.971,27953.789,9267
2023-04-09,27953.789,28540.311,27819.811,28341.051,16313
2023-04-10,28341.051,29774.9,28185.869,29654.811,41842
2023-04-11,29654.811,30555.43,29610.52,30226.1,47128
2023-04-12,30226.1,30501.9,29702.949,29905.199,36411
2023-04-13,29905.199,30590.869,29881.391,30404.369,31914
2023-04-14,30404.369,31023.779,30017.619,30493.01,48197
2023-04-15,30493.01,30611.18,30240.41,30321.23,13588
2023-04-16,30321.23,30562.23,30152.859,30322.77,17269
2023-04-17,30322.77,30329.15,29260.881,29446.77,34529
2023-04-18,29446.77,30487.359,29141.119,30396.77,36452
2023-04-19,30396.77,30418.141,28613.35,28828.199,51507
2023-04-20,28828.199,29094.52,28009.24,28245.061,41215
2023-04-21,28245.061,28360.43,27159.82,27260.85,42728
2023-04-22,27260.85,27882.99,27149.051,27818.869,17423
2023-04-23,27818.869,27822.641,27356.311,27596.711,18268
2023-04-24,27596.711,27989.5,27015.4,27520.33,34222
2023-04-25,27520.33,28396.41,27202.16,28308.391,31677
2023-04-26,28308.391,30017.369,27262.369,28433.41,78201
2023-04-27,28433.41,29891.789,28395.939,29485.09,63311
2023-04-28,29485.09,29604.84,28922.6,29339.91,35155
2023-04-29,29339.91,29463.49,29090.83,29250.939,11322
2023-04-30,29250.939,29963.23,29110.789,29234.41,23236
2023-05-01,29234.41,29340.17,27679.83,28086.189,43803
2023-05-02,28086.189,28896.619,27897.949,28694.85,32635
2023-05-03,28694.85,29274.35,28155.84,29041,40240
2023-05-04,29041,29370.41,28703.83,28866.539,27555
2023-05-05,28866.539,29697.23,28853.1,29550.84,35357
2023-05-06,29550.84,29857.859,28459.77,28943.939,24511
2023-05-07,28943.939,29207.721,28547.141,28574.43,16591
2023-05-08,28574.43,28785.25,27408.279,27781,40368
2023-05-09,27781,27962.92,27516.131,27679.75,22719
2023-05-10,27679.75,28330.99,26849.01,27628.131,41602
2023-05-11,27628.131,27640.51,26732.91,26992.24,29487
2023-05-12,26992.24,27080.811,25848.301,26807.891,42499
2023-05-13,26807.891,27048.869,26705.711,26789.551,12487
2023-05-14,26789.551,27201.48,26611.49,26932.09,11861
2023-05-15,26932.09,27668.25,26757.84,27175.061,27944
2023-05-16,27175.061,27301.711,26873.631,27036.631,23915
2023-05-17,27036.631,27492.131,26577.971,27404.35,29178
2023-05-18,27404.35,27473.949,26394.461,26821.85,27573
2023-05-19,26821.85,27176.23,26661.471,26887.961,16451
2023-05-20,26887.961,27163.961,26839.84,27117.18,7364
2023-05-21,27117.18,27273.52,26691.131,26755.699,11953
2023-05-22,26755.699,27081.369,26547.27,26855.83,17663
2023-05-23,26855.83,27475.27,26808.48,27224.641,21224
2023-05-24,27224.641,27225.939,26088.24,26326.59,31288
2023-05-25,26326.59,26600,25879.359,26480.311,22738
2023-05-26,26480.311,26938.84,26338.381,26721.25,20371
2023-05-27,26721.25,26899.17,26585.27,26872.08,7346
2023-05-28,26872.08,28253.91,26790.381,28077.15,19572
2023-05-29,28077.15,28456.939,27548.48,27746.07,21630
2023-05-30,27746.07,28049.83,27567.551,27702.141,23595
2023-05-31,27702.141,27838.391,26855.32,27220.699,27999
2023-06-01,27220.699,27343.779,26646.289,26826.949,23872
2023-06-02,26826.949,27304.43,26521.49,27251.311,23726
2023-06-03,27251.311,27332.141,26950.561,27078.289,8092
2023-06-04,27078.289,27447.881,26963.311,27126.859,9147
2023-06-05,27126.859,27134.811,25415.65,25740.49,34164
2023-06-06,25740.49,27376.189,25378.789,27264,38328
2023-06-07,27264,27420.01,26137.82,26349.52,30523
2023-06-08,26349.52,26811,26227.869,26507.99,15155
2023-06-09,26507.99,26776.131,26297.32,26483.949,16584
2023-06-10,26483.949,26533.6,25460.6,25856.35,31274
2023-06-11,25856.35,26211.289,25656.98,25936.779,13168
2023-06-12,25936.779,26096.891,25627.25,25905.801,17059
2023-06-13,25905.801,26426.141,25714.9,25925.199,23039
2023-06-14,25925.199,26073.49,24834.48,25126.91,26097
2023-06-15,25126.91,25743.711,24762.119,25575.24,32796
2023-06-16,25575.24,26478.23,25164.41,26329.75,27489
2023-06-17,26329.75,26776.83,26170.631,26510.42,12515
2023-06-18,26510.42,26689.18,26260.18,26338.27,9363
2023-06-19,26338.27,27035.48,26260.779,26837.26,17950
2023-06-20,26837.26,28410.711,26645.689,28318.58,45952
2023-06-21,28318.58,30776.77,28277.199,30000.859,57130
2023-06-22,30000.859,30499.92,29569.9,29893.34,34336
2023-06-23,29893.34,31412.43,29816.561,30700.289,41202
2023-06-24,30700.289,30810.881,30276.109,30548.029,12956
2023-06-25,30548.029,31048.891,30297.619,30473.33,13391
2023-06-26,30473.33,30659.359,29930.41,30274.609,21671
2023-06-27,30274.609,31013.301,30231.48,30698.211,21825
2023-06-28,30698.211,30712.279,29866.619,30080.24,19004
2023-06-29,30080.24,30830.109,30043.35,30446.529,22031
2023-06-30,30446.529,31267.109,29613.33,30471,45957
2023-07-01,30471,30654.221,30321.73,30590.711,7244
2023-07-02,30590.711,30787.881,30190.609,30618.42,8645
2023-07-03,30618.42,31386.91,30575.59,31158.789,19616
2023-07-04,31158.789,31330.859,30635.48,30775.24,13276
2023-07-05,30775.24,30876.65,30201.9,30502.9,15848
2023-07-06,30502.9,31518.43,29869.16,29913.391,30805
2023-07-07,29913.391,30448.99,29728.051,30349.83,19313
2023-07-08,30349.83,30382.93,30056.33,30294.08,6360
2023-07-09,30294.08,30441.67,30074.119,30170.461,7137
2023-07-10,30170.461,31045.301,29963.779,30420.551,22192
2023-07-11,30420.551,30803.529,30317.561,30627.199,17634
2023-07-12,30627.199,30982.109,30215.631,30382.25,24688
2023-07-13,30382.25,31839.961,30258.141,31475.67,42334
2023-07-14,31475.67,31634.01,29932.439,30329.631,33128
2023-07-15,30329.631,30403.039,30258.91,30298.631,4925
2023-07-16,30298.631,30445.279,30086.301,30248.17,7405
2023-07-17,30248.17,30340.859,29673.211,30147.6,18558
2023-07-18,30147.6,30244.221,29539.77,29863.32,18707
2023-07-19,29863.32,30193.381,29771.461,29918.311,14892
2023-07-20,29918.311,30417.711,29579.891,29809.67,19264
2023-07-21,29809.67,30061.189,29733.811,29910.93,13253
2023-07-22,29910.93,30000.24,29640.33,29790.369,6066
2023-07-23,29790.369,30343.99,29739.52,30085.529,8139
2023-07-24,30085.529,30098.6,28864.32,29178.09,24935
2023-07-25,29178.09,29371.539,29054.59,29225.939,12140
2023-07-26,29225.939,29683.789,29097.551,29351.49,16583
2023-07-27,29351.49,29567.619,29082.439,29216.801,12639
2023-07-28,29216.801,29528.41,29121.029,29317.1,11707
2023-07-29,29317.1,29405.66,29257.99,29359.83,4989
2023-07-30,29359.83,29450.061,29046.15,29282.65,7519
2023-07-31,29282.65,29522.84,29111.119,29231.471,14552
2023-08-01,29231.471,29720.82,28576.85,29710.4,27892
2023-08-02,29710.4,30024.58,28915.141,29165.641,28310
2023-08-03,29165.641,29396.961,28944.25,29177.67,15426
2023-08-04,29177.67,29308.91,28791.82,29078.881,12882
2023-08-05,29078.881,29110.471,28953.369,29050.34,4135
2023-08-06,29050.34,29164.73,28962.891,29046.16,4361
2023-08-07,29046.16,29245.24,28671.869,29182.051,16340
2023-08-08,29182.051,30206.08,29111.529,29770.631,26562
2023-08-09,29770.631,30120.359,29357.01,29566.24,17793
2023-08-10,29566.24,29706.221,29325.67,29428.109,12722
2023-08-11,29428.109,29532.641,29223.039,29403.57,10555
2023-08-12,29403.57,29471.85,29355.961,29417.07,3495
2023-08-13,29417.07,29447.391,29258.369,29281.59,3928
2023-08-14,29281.59,29664.609,29085.641,29409.23,12333
2023-08-15,29409.23,29459.32,29061.381,29172.779,10079
2023-08-16,29172.779,29228.58,28695.35,28702.689,16507
2023-08-17,28702.689,28752.32,25375.039,26634.84,49382
2023-08-18,26634.84,26823.949,25632.051,26049.84,33852
2023-08-19,26049.84,26262.711,25796.789,26095.779,10190
2023-08-20,26095.779,26290.52,25989.551,26191.279,7358
2023-08-21,26191.279,26246.119,25822.32,26125.92,16512
2023-08-22,26125.92,26136.73,25384.73,26041.289,19883
2023-08-23,26041.289,26802.539,25802.48,26432.381,25576
2023-08-24,26432.381,26563.311,25873.779,26166.221,17135
2023-08-25,26166.221,26290.119,25764.77,26050.971,18808
2023-08-26,26050.971,26109.439,25979.16,26010.35,3572
2023-08-27,26010.35,26168.789,25966.551,26091.439,4137
2023-08-28,26091.439,26221.721,25860.09,26106.391,11634
2023-08-29,26106.391,28145.561,25911.949,27726.859,39868
2023-08-30,27726.859,27767.029,27041.631,27305.41,19029
2023-08-31,27305.41,27546.58,25683.529,25935.891,27849
2023-09-01,25935.891,26137.471,25323.33,25798.51,24806
2023-09-02,25798.51,25980.301,25730.551,25868.18,7017
2023-09-03,25868.18,26114.74,25810.221,25971.51,6190
2023-09-04,25971.51,26088.381,25637.02,25816.24,8832
2023-09-05,25816.24,25873.609,25568.971,25784.449,10887
2023-09-06,25784.449,26013.02,25384.17,25751.58,15182
2023-09-07,25751.58,26423.48,25602.65,26266.449,18951
2023-09-08,26266.449,26444.48,25649.391,25907.131,18554
2023-09-09,25907.131,25937.07,25797.25,25898.41,4094
2023-09-10,25898.41,26016.08,25597.301,25833.699,8431
2023-09-11,25833.699,25888.49,24919.279,25161.17,24481
2023-09-12,25161.17,26539.85,25128.48,25840.17,36111
2023-09-13,25840.17,26409.23,25770.48,26227.02,18954
2023-09-14,26227.02,26838.301,26136.34,26533.16,24472
2023-09-15,26533.16,26875.971,26225.189,26605.609,17331
2023-09-16,26605.609,26769.641,26460.391,26569.131,7062
2023-09-17,26569.131,26621.51,26411,26534.66,5698
2023-09-18,26534.66,27426.02,26398.381,26770.25,29366
2023-09-19,26770.25,27494.66,26676.59,27218.949,24703
2023-09-20,27218.949,27387.52,26821.461,27126.17,21438
2023-09-21,27126.17,27159.51,26372.82,26567.49,20945
2023-09-22,26567.49,26737.301,26481.859,26583.27,15352
2023-09-23,26583.27,26640.711,26522.439,26585.41,5250
2023-09-24,26585.41,26734.1,26149.51,26262.42,9848
2023-09-25,26262.42,26439,26004.18,26298.15,19804
2023-09-26,26297.93,26395.42,26090.75,26212.59,12902
2023-09-27,26212.59,26828.5,26096.779,26360.199,24188
2023-09-28,26360.199,27306.051,26328.529,27027.199,30832
2023-09-29,27027.199,27233.939,26674.221,26909.4,21721
2023-09-30,26909.4,27095.391,26887.09,26964.27,7260
2023-10-01,26964.27,28060.49,26958.76,27994.51,16861
2023-10-02,27994.51,28585.131,27312.811,27507.221,42701
2023-10-03,27507.221,27669.051,27170.07,27428.66,22621
2023-10-04,27428.66,27836.539,27222.971,27789.801,18061
2023-10-05,27789.801,28128.369,27363.01,27414.59,25127
2023-10-06,27414.59,28280.039,27181.631,27946.609,25278
2023-10-07,27946.609,28035.051,27864.109,27973.689,7351
2023-10-08,27973.689,28105.359,27714.35,27933.57,8547
2023-10-09,27933.57,27999.801,27282.891,27598.77,21887
2023-10-10,27598.77,27735.721,27298.5,27395.4,18600
2023-10-11,27395.4,27475.689,26531.551,26871.211,30496
2023-10-12,26871.211,26937.98,26549.779,26756.23,16400
2023-10-13,26756.23,27110.91,26674.971,26862.9,18507
2023-10-14,26862.9,26982.779,26810.02,26854.52,5865
2023-10-15,26854.52,27297.26,26813.061,27177.41,10978
2023-10-16,27177.41,30009.15,27131.48,28518.369,66720
2023-10-17,28518.369,28628.83,28094.141,28409.461,26038
2023-10-18,28409.461,28988.789,28156.699,28328.07,23999
2023-10-19,28328.07,28927.17,28135.5,28733.779,25550
2023-10-20,28733.779,30243.119,28596.961,29684.369,42016
2023-10-21,29684.369,30365.609,29480.221,29924.08,15637
2023-10-22,29924.08,30232.641,29674.58,30001.439,13845
2023-10-23,30001.439,34739.172,29898.26,33084.078,73249
2023-10-24,33084.078,35183.219,32857.801,33923.52,75112
2023-10-25,33923.52,35136.871,33698.898,34503.398,43002
2023-10-26,34503.398,34836.512,33746.16,34157.059,36463
2023-10-27,34157.059,34246.781,33406.129,33907.699,30792
2023-10-28,33907.699,34494.398,33876.07,34090.051,10888
2023-10-29,34090.051,34761.09,33947.801,34535.379,13639
2023-10-30,34535.379,34862.121,34090.219,34494.559,23948
2023-10-31,34494.559,34726.051,34058.398,34657.73,21982
2023-11-01,34657.73,35623.762,34096.898,35439.762,34274
2023-11-02,35439.762,35973.199,34323.191,34947.148,31205
2023-11-03,34947.148,34950.211,34118.289,34732.281,27811
2023-11-04,34732.281,35278.07,34606.379,35086.09,10840
2023-11-05,35086.09,35393.84,34489.02,35039.469,15210
2023-11-06,35039.469,35288.359,34758.641,35054.59,17520
2023-11-07,35054.59,35929.828,34537.871,35421.852,28810
2023-11-08,35421.852,36109.43,35120.461,35638.328,26404
2023-11-09,35638.328,37990.512,35557.781,36704.141,62530
2023-11-10,36704.141,37536.441,36342.27,37321.512,32545
2023-11-11,37321.512,37417.289,36701.828,37142.219,14920
2023-11-12,37142.219,37233.449,36747.051,37079.762,9320
2023-11-13,37079.762,37429.52,36358,36482.512,24368
2023-11-14,36482.512,36752.309,34788.172,35551.211,33896
2023-11-15,35551.211,37977.309,35374.219,37884.191,39005
2023-11-16,37884.191,37951.141,35512.379,36162.422,38917
2023-11-17,36162.422,36780.629,35873.699,36626.32,28253
2023-11-18,36626.32,36853.449,36212.852,36591.191,8649
2023-11-19,36591.191,37529.102,36411.609,37388.641,11668
2023-11-20,37388.641,37770.109,36767.051,37476.66,31117
2023-11-21,37476.66,37665.289,35753.93,35758.719,42793
2023-11-22,35758.719,37866.629,35656.41,37424.199,36262
2023-11-23,37424.199,37646.059,36892.34,37299.18,16793
2023-11-24,37299.18,38432.07,37262.391,37737.051,34951
2023-11-25,37737.051,37907.84,37616.031,37801.922,8271
2023-11-26,37801.922,37829.461,37159.52,37460.211,12751
2023-11-27,37460.211,37568.172,36727.301,37246.289,24674
2023-11-28,37246.289,38410.41,36879.988,37836.629,33506
2023-11-29,37836.629,38456.969,37589.121,37861.898,27433
2023-11-30,37861.898,38149.781,37505.699,37729.578,16874
2023-12-01,37729.578,38982.352,37626.121,38699.84,32942
2023-12-02,38699.84,39712.52,38659.449,39469.352,17299
2023-12-03,39469.352,40203.23,39288.91,39980.93,16087
2023-12-04,39980.93,42399.422,39980.359,41984.41,48574
2023-12-05,41984.41,44639.18,41368.512,44089.059,52083
2023-12-06,44089.059,44286.672,43386.172,43771.012,39080
2023-12-07,43771.012,44050.531,42856.57,43285.02,30381
2023-12-08,43285.02,44735.52,43094.02,44186.18,29502
2023-12-09,44186.18,44373.02,43597.57,43723,15066
2023-12-10,43723,44047.82,43584.512,43791.672,11497
2023-12-11,43791.672,43808.898,40180.77,41235.578,58689
2023-12-12,41235.578,42080.609,40648.18,41472.941,31480
2023-12-13,41472.941,43461.75,40579.828,42887.551,36203
2023-12-14,42887.551,43416.91,41433.23,43030.602,34166
2023-12-15,43030.602,43091.281,41662.102,41939.16,25157
2023-12-16,41939.16,42678.859,41640.84,42243.262,13495
2023-12-17,42243.262,42372.051,41228.172,41349.422,18460
2023-12-18,41349.422,42744.41,40512.691,42650.27,32860
2023-12-19,42650.27,43454.441,41796.539,42268.078,30940
2023-12-20,42268.078,44303.121,42195.52,43669.91,41481
2023-12-21,43669.91,44245.16,43306.148,43875.012,29872
2023-12-22,43875.012,44417.781,43426.512,44008.039,24740
2023-12-23,44008.039,44024.621,43338.34,43732.75,10973
2023-12-24,43732.75,43965.199,42635.129,43023.121,14281
2023-12-25,43023.121,43808.211,42763.828,43628,14721
2023-12-26,43593.789,43604.512,41616.59,42517.32,30529
2023-12-27,42517.32,43694.828,42121.77,43469.34,27420
2023-12-28,43469.34,43817.609,42283.91,42588.941,29112
2023-12-29,42588.941,43134.59,41296.859,42073.59,34268
2023-12-30,42073.59,42595.809,41529.949,42146.031,21511
2023-12-31,42146.031,42863.109,41970.371,42280.141,21509
2024-01-01,42280.141,44210.891,42187.32,44197.609,19499
2024-01-02,44197.609,45918.98,44181.859,44970.34,57443
2024-01-03,44970.34,45513.73,40214.672,42854.078,82056
2024-01-04,42854.078,44797.031,42657.441,44194.379,49538
2024-01-05,44194.379,44377.148,42508.078,44178.891,54169
2024-01-06,44178.891,44248.398,43444.898,43988.328,16352
2024-01-07,43988.328,44496.469,43639.57,43950.84,20056
2024-01-08,43950.84,47295.941,43209.801,46988.141,66057
2024-01-09,46988.141,47923.172,44889.641,46123,66281
2024-01-10,46123,47705.84,44326.32,46667.48,80226
2024-01-11,46667.48,49054.051,45580.109,46353.148,77548
2024-01-12,46353.148,46512.172,41454.57,42776.422,87031
2024-01-13,42776.422,43243.469,42438.359,42839.191,23024
2024-01-14,42839.191,43060.488,41702.531,41704.391,21730
2024-01-15,41704.391,43325.879,41687.691,42491.262,24561
2024-01-16,42491.262,43562.191,42047.82,43130.879,36429
2024-01-17,43130.879,43183.191,42172.641,42739.27,32911
2024-01-18,42739.27,42876.352,40606.859,41286.68,45180
2024-01-19,41286.68,42151.57,40246.578,41625.469,45191
2024-01-20,41625.469,41846.449,41433.27,41677.078,13096
2024-01-21,41677.078,41862.828,41493.59,41570.172,9176
2024-01-22,41570.172,41669.898,39396.809,39523.629,56109
2024-01-23,39523.629,40136.09,38512.34,39876.441,46007
2024-01-24,39876.441,40526.25,39429.309,40078.621,37009
2024-01-25,40078.621,40280.91,39523.941,39941.738,29183
2024-01-26,39941.738,42227.711,39814.871,41816.551,42739
2024-01-27,41816.551,42191.828,41393.219,42124.02,10632
2024-01-28,42124.02,42822.801,41632.18,42028.922,16615
2024-01-29,42028.922,43308.422,41804.051,43302.281,27783
2024-01-30,43302.281,43855.77,42690.398,42943.641,34500
2024-01-31,42943.641,43734.379,42276.82,42555.078,39491
2024-02-01,42555.078,43267.391,41855.879,43073.199,29018
2024-02-02,43073.199,43452.762,42536.211,43181.711,26779
2024-02-03,43181.711,43355.762,42874.371,42999.52,7556
2024-02-04,42999.52,43093.789,42232.02,42570.211,9589
2024-02-05,42570.211,43518.699,41931.59,42664.559,24867
2024-02-06,42664.559,43360.051,42526.922,43091.512,22482
2024-02-07,43091.512,44402,42766.801,44339.039,30331
2024-02-08,44339.039,45622.129,44333.871,45304.609,39654
2024-02-09,45304.609,48208.27,45257.219,47154.23,50590
2024-02-10,47154.23,48166.141,46894.609,47768.121,16452
2024-02-11,47768.121,48597.461,47592.039,48311.16,19858
